Country,State,Date,Casos,Muertes,popData2020
Europe,Liechtenstein,14/04/2021,2,0,38747
Europe,Liechtenstein,13/04/2021,14,0,38747
Europe,Liechtenstein,04/12/2021,1,0,38747
Europe,Liechtenstein,04/11/2021,15,0,38747
Europe,Liechtenstein,04/10/2021,16,0,38747
Europe,Liechtenstein,04/09/2021,8,0,38747
Europe,Liechtenstein,04/08/2021,12,0,38747
Europe,Liechtenstein,04/07/2021,5,0,38747
Europe,Liechtenstein,04/06/2021,0,0,38747
Europe,Liechtenstein,04/05/2021,12,0,38747
Europe,Liechtenstein,04/04/2021,6,0,38747
Europe,Liechtenstein,04/03/2021,1,0,38747
Europe,Liechtenstein,04/02/2021,3,0,38747
Europe,Liechtenstein,04/01/2021,5,0,38747
Europe,Liechtenstein,31/03/2021,6,0,38747
Europe,Liechtenstein,30/03/2021,0,0,38747
Europe,Liechtenstein,29/03/2021,6,0,38747
Europe,Liechtenstein,28/03/2021,9,0,38747
Europe,Liechtenstein,27/03/2021,4,0,38747
Europe,Liechtenstein,26/03/2021,3,0,38747
Europe,Liechtenstein,25/03/2021,6,0,38747
Europe,Liechtenstein,24/03/2021,2,0,38747
Europe,Liechtenstein,23/03/2021,2,0,38747
Europe,Liechtenstein,22/03/2021,4,0,38747
Europe,Liechtenstein,21/03/2021,1,0,38747
Europe,Liechtenstein,20/03/2021,5,0,38747
Europe,Liechtenstein,19/03/2021,2,0,38747
Europe,Liechtenstein,18/03/2021,4,0,38747
Europe,Liechtenstein,17/03/2021,1,0,38747
Europe,Liechtenstein,16/03/2021,3,1,38747
Europe,Liechtenstein,15/03/2021,0,0,38747
Europe,Liechtenstein,14/03/2021,10,0,38747
Europe,Liechtenstein,13/03/2021,1,0,38747
Europe,Liechtenstein,03/12/2021,5,0,38747
Europe,Liechtenstein,03/11/2021,2,0,38747
Europe,Liechtenstein,03/10/2021,0,0,38747
Europe,Liechtenstein,03/09/2021,2,1,38747
Europe,Liechtenstein,03/08/2021,2,0,38747
Europe,Liechtenstein,03/07/2021,1,0,38747
Europe,Liechtenstein,03/06/2021,1,0,38747
Europe,Liechtenstein,03/05/2021,6,0,38747
Europe,Liechtenstein,03/04/2021,5,0,38747
Europe,Liechtenstein,03/03/2021,1,0,38747
Europe,Liechtenstein,03/02/2021,1,0,38747
Europe,Liechtenstein,03/01/2021,2575,54,38747
Europe,Lithuania,01/07/2022,3598,11,2794090
Europe,Lithuania,01/06/2022,3267,18,2794090
Europe,Lithuania,01/05/2022,3097,13,2794090
Europe,Lithuania,01/04/2022,2315,23,2794090
Europe,Lithuania,01/03/2022,17984,239,2794090
Europe,Lithuania,22/12/2021,1722,31,2794090
Europe,Lithuania,21/12/2021,1453,26,2794090
Europe,Lithuania,20/12/2021,624,24,2794090
Europe,Lithuania,19/12/2021,1359,22,2794090
Europe,Lithuania,18/12/2021,1724,28,2794090
Europe,Lithuania,17/12/2021,1619,10,2794090
Europe,Lithuania,16/12/2021,1957,20,2794090
Europe,Lithuania,15/12/2021,2215,18,2794090
Europe,Lithuania,14/12/2021,1518,32,2794090
Europe,Lithuania,13/12/2021,2280,33,2794090
Europe,Lithuania,12/12/2021,0,0,2794090
Europe,Lithuania,12/11/2021,1720,23,2794090
Europe,Lithuania,12/10/2021,1729,13,2794090
Europe,Lithuania,12/09/2021,1687,19,2794090
Europe,Lithuania,12/08/2021,2079,15,2794090
Europe,Lithuania,12/07/2021,2148,24,2794090
Europe,Lithuania,12/06/2021,471,15,2794090
Europe,Lithuania,12/05/2021,1525,22,2794090
Europe,Lithuania,12/04/2021,1960,20,2794090
Europe,Lithuania,12/03/2021,2170,17,2794090
Europe,Lithuania,12/02/2021,1945,29,2794090
Europe,Lithuania,12/01/2021,1941,22,2794090
Europe,Lithuania,30/11/2021,1804,18,2794090
Europe,Lithuania,29/11/2021,594,27,2794090
Europe,Lithuania,28/11/2021,1292,20,2794090
Europe,Lithuania,27/11/2021,2046,28,2794090
Europe,Lithuania,26/11/2021,2131,17,2794090
Europe,Lithuania,25/11/2021,1964,24,2794090
Europe,Lithuania,24/11/2021,2169,25,2794090
Europe,Lithuania,23/11/2021,1873,31,2794090
Europe,Lithuania,22/11/2021,867,26,2794090
Europe,Lithuania,21/11/2021,1359,27,2794090
Europe,Lithuania,20/11/2021,1931,33,2794090
Europe,Lithuania,19/11/2021,1847,21,2794090
Europe,Lithuania,18/11/2021,2117,35,2794090
Europe,Lithuania,17/11/2021,2184,30,2794090
Europe,Lithuania,16/11/2021,1939,31,2794090
Europe,Lithuania,15/11/2021,955,27,2794090
Europe,Lithuania,14/11/2021,1442,24,2794090
Europe,Lithuania,13/11/2021,2411,22,2794090
Europe,Lithuania,11/12/2021,2683,20,2794090
Europe,Lithuania,11/11/2021,2657,37,2794090
Europe,Lithuania,11/10/2021,3178,39,2794090
Europe,Lithuania,11/09/2021,2314,40,2794090
Europe,Lithuania,11/08/2021,1423,24,2794090
Europe,Lithuania,11/07/2021,2234,27,2794090
Europe,Lithuania,11/06/2021,3524,37,2794090
Europe,Lithuania,11/05/2021,3282,37,2794090
Europe,Lithuania,11/04/2021,3261,39,2794090
Europe,Lithuania,11/03/2021,2048,35,2794090
Europe,Lithuania,11/02/2021,2189,23,2794090
Europe,Lithuania,11/01/2021,1865,40,2794090
Europe,Lithuania,31/10/2021,2620,40,2794090
Europe,Lithuania,30/10/2021,3044,33,2794090
Europe,Lithuania,29/10/2021,3519,34,2794090
Europe,Lithuania,28/10/2021,3485,46,2794090
Europe,Lithuania,27/10/2021,3622,27,2794090
Europe,Lithuania,26/10/2021,2394,32,2794090
Europe,Lithuania,25/10/2021,1846,28,2794090
Europe,Lithuania,24/10/2021,2545,31,2794090
Europe,Lithuania,23/10/2021,3186,31,2794090
Europe,Lithuania,22/10/2021,3016,27,2794090
Europe,Lithuania,21/10/2021,3349,33,2794090
Europe,Lithuania,20/10/2021,3504,22,2794090
Europe,Lithuania,19/10/2021,2466,33,2794090
Europe,Lithuania,18/10/2021,1478,17,2794090
Europe,Lithuania,17/10/2021,2160,33,2794090
Europe,Lithuania,16/10/2021,2851,30,2794090
Europe,Lithuania,15/10/2021,2867,27,2794090
Europe,Lithuania,14/10/2021,2962,41,2794090
Europe,Lithuania,13/10/2021,2740,26,2794090
Europe,Lithuania,10/12/2021,1772,34,2794090
Europe,Lithuania,10/11/2021,1350,17,2794090
Europe,Lithuania,10/10/2021,1910,22,2794090
Europe,Lithuania,10/09/2021,2481,30,2794090
Europe,Lithuania,10/08/2021,2453,21,2794090
Europe,Lithuania,10/07/2021,2268,24,2794090
Europe,Lithuania,10/06/2021,2747,18,2794090
Europe,Lithuania,10/05/2021,1548,29,2794090
Europe,Lithuania,10/04/2021,1116,24,2794090
Europe,Lithuania,10/03/2021,1615,22,2794090
Europe,Lithuania,10/02/2021,2111,27,2794090
Europe,Lithuania,10/01/2021,2007,21,2794090
Europe,Lithuania,30/09/2021,1814,28,2794090
Europe,Lithuania,29/09/2021,1973,19,2794090
Europe,Lithuania,28/09/2021,1242,16,2794090
Europe,Lithuania,27/09/2021,1048,17,2794090
Europe,Lithuania,26/09/2021,1277,17,2794090
Europe,Lithuania,25/09/2021,1609,11,2794090
Europe,Lithuania,24/09/2021,1477,19,2794090
Europe,Lithuania,23/09/2021,1962,17,2794090
Europe,Lithuania,22/09/2021,1429,12,2794090
Europe,Lithuania,21/09/2021,1157,27,2794090
Europe,Lithuania,20/09/2021,746,17,2794090
Europe,Lithuania,19/09/2021,883,16,2794090
Europe,Lithuania,18/09/2021,1374,14,2794090
Europe,Lithuania,17/09/2021,1211,12,2794090
Europe,Lithuania,16/09/2021,1330,11,2794090
Europe,Lithuania,15/09/2021,1296,19,2794090
Europe,Lithuania,14/09/2021,899,10,2794090
Europe,Lithuania,13/09/2021,492,23,2794090
Europe,Lithuania,09/12/2021,842,19,2794090
Europe,Lithuania,09/11/2021,1064,14,2794090
Europe,Lithuania,09/10/2021,953,14,2794090
Europe,Lithuania,09/09/2021,1005,11,2794090
Europe,Lithuania,09/08/2021,908,7,2794090
Europe,Lithuania,09/07/2021,713,11,2794090
Europe,Lithuania,09/06/2021,355,5,2794090
Europe,Lithuania,09/05/2021,610,9,2794090
Europe,Lithuania,09/04/2021,847,5,2794090
Europe,Lithuania,09/03/2021,828,14,2794090
Europe,Lithuania,09/02/2021,807,10,2794090
Europe,Lithuania,09/01/2021,707,8,2794090
Europe,Lithuania,31/08/2021,660,14,2794090
Europe,Lithuania,30/08/2021,388,8,2794090
Europe,Lithuania,29/08/2021,443,7,2794090
Europe,Lithuania,28/08/2021,596,12,2794090
Europe,Lithuania,27/08/2021,642,7,2794090
Europe,Lithuania,26/08/2021,723,8,2794090
Europe,Lithuania,25/08/2021,665,7,2794090
Europe,Lithuania,24/08/2021,622,4,2794090
Europe,Lithuania,23/08/2021,319,7,2794090
Europe,Lithuania,22/08/2021,425,6,2794090
Europe,Lithuania,21/08/2021,790,10,2794090
Europe,Lithuania,20/08/2021,583,5,2794090
Europe,Lithuania,19/08/2021,557,5,2794090
Europe,Lithuania,18/08/2021,646,3,2794090
Europe,Lithuania,17/08/2021,596,6,2794090
Europe,Lithuania,16/08/2021,360,6,2794090
Europe,Lithuania,15/08/2021,464,0,2794090
Europe,Lithuania,14/08/2021,599,6,2794090
Europe,Lithuania,13/08/2021,574,2,2794090
Europe,Lithuania,08/12/2021,604,3,2794090
Europe,Lithuania,08/11/2021,626,2,2794090
Europe,Lithuania,08/10/2021,535,3,2794090
Europe,Lithuania,08/09/2021,305,3,2794090
Europe,Lithuania,08/08/2021,377,3,2794090
Europe,Lithuania,08/07/2021,517,0,2794090
Europe,Lithuania,08/06/2021,777,0,2794090
Europe,Lithuania,08/05/2021,241,2,2794090
Europe,Lithuania,08/04/2021,535,2,2794090
Europe,Lithuania,08/03/2021,410,4,2794090
Europe,Lithuania,08/02/2021,230,0,2794090
Europe,Lithuania,08/01/2021,198,1,2794090
Europe,Lithuania,31/07/2021,402,2,2794090
Europe,Lithuania,30/07/2021,377,0,2794090
Europe,Lithuania,29/07/2021,410,1,2794090
Europe,Lithuania,28/07/2021,345,1,2794090
Europe,Lithuania,27/07/2021,221,1,2794090
Europe,Lithuania,26/07/2021,97,0,2794090
Europe,Lithuania,25/07/2021,192,0,2794090
Europe,Lithuania,24/07/2021,233,1,2794090
Europe,Lithuania,23/07/2021,245,1,2794090
Europe,Lithuania,22/07/2021,203,3,2794090
Europe,Lithuania,21/07/2021,179,1,2794090
Europe,Lithuania,20/07/2021,101,0,2794090
Europe,Lithuania,19/07/2021,68,0,2794090
Europe,Lithuania,18/07/2021,83,0,2794090
Europe,Lithuania,17/07/2021,90,0,2794090
Europe,Lithuania,16/07/2021,84,0,2794090
Europe,Lithuania,15/07/2021,107,2,2794090
Europe,Lithuania,14/07/2021,79,1,2794090
Europe,Lithuania,13/07/2021,85,1,2794090
Europe,Lithuania,07/12/2021,25,2,2794090
Europe,Lithuania,07/11/2021,25,0,2794090
Europe,Lithuania,07/10/2021,73,2,2794090
Europe,Lithuania,07/09/2021,70,0,2794090
Europe,Lithuania,07/08/2021,40,1,2794090
Europe,Lithuania,07/07/2021,34,0,2794090
Europe,Lithuania,07/06/2021,44,4,2794090
Europe,Lithuania,07/05/2021,18,1,2794090
Europe,Lithuania,07/04/2021,25,1,2794090
Europe,Lithuania,07/03/2021,37,2,2794090
Europe,Lithuania,07/02/2021,17,3,2794090
Europe,Lithuania,07/01/2021,40,1,2794090
Europe,Lithuania,30/06/2021,43,2,2794090
Europe,Lithuania,29/06/2021,37,0,2794090
Europe,Lithuania,28/06/2021,15,1,2794090
Europe,Lithuania,27/06/2021,19,1,2794090
Europe,Lithuania,26/06/2021,47,1,2794090
Europe,Lithuania,25/06/2021,18,3,2794090
Europe,Lithuania,24/06/2021,64,4,2794090
Europe,Lithuania,23/06/2021,60,0,2794090
Europe,Lithuania,22/06/2021,59,4,2794090
Europe,Lithuania,21/06/2021,28,1,2794090
Europe,Lithuania,20/06/2021,51,2,2794090
Europe,Lithuania,19/06/2021,74,4,2794090
Europe,Lithuania,18/06/2021,77,3,2794090
Europe,Lithuania,17/06/2021,105,5,2794090
Europe,Lithuania,16/06/2021,130,4,2794090
Europe,Lithuania,15/06/2021,130,6,2794090
Europe,Lithuania,14/06/2021,66,3,2794090
Europe,Lithuania,13/06/2021,123,4,2794090
Europe,Lithuania,06/12/2021,244,5,2794090
Europe,Lithuania,06/11/2021,157,3,2794090
Europe,Lithuania,06/10/2021,220,7,2794090
Europe,Lithuania,06/09/2021,243,3,2794090
Europe,Lithuania,06/08/2021,216,8,2794090
Europe,Lithuania,06/07/2021,90,2,2794090
Europe,Lithuania,06/06/2021,197,5,2794090
Europe,Lithuania,06/05/2021,341,5,2794090
Europe,Lithuania,06/04/2021,370,8,2794090
Europe,Lithuania,06/03/2021,347,6,2794090
Europe,Lithuania,06/02/2021,422,7,2794090
Europe,Lithuania,06/01/2021,393,10,2794090
Europe,Lithuania,31/05/2021,184,9,2794090
Europe,Lithuania,30/05/2021,333,12,2794090
Europe,Lithuania,29/05/2021,520,10,2794090
Europe,Lithuania,28/05/2021,520,6,2794090
Europe,Lithuania,27/05/2021,595,9,2794090
Europe,Lithuania,26/05/2021,549,11,2794090
Europe,Lithuania,25/05/2021,833,24,2794090
Europe,Lithuania,24/05/2021,473,12,2794090
Europe,Lithuania,23/05/2021,1013,12,2794090
Europe,Lithuania,22/05/2021,679,6,2794090
Europe,Lithuania,21/05/2021,915,19,2794090
Europe,Lithuania,20/05/2021,974,10,2794090
Europe,Lithuania,19/05/2021,732,14,2794090
Europe,Lithuania,18/05/2021,527,9,2794090
Europe,Lithuania,17/05/2021,812,15,2794090
Europe,Lithuania,16/05/2021,1249,4,2794090
Europe,Lithuania,15/05/2021,1140,13,2794090
Europe,Lithuania,14/05/2021,1207,12,2794090
Europe,Lithuania,13/05/2021,1266,6,2794090
Europe,Lithuania,05/12/2021,1239,8,2794090
Europe,Lithuania,05/11/2021,796,11,2794090
Europe,Lithuania,05/10/2021,921,10,2794090
Europe,Lithuania,05/09/2021,1522,5,2794090
Europe,Lithuania,05/08/2021,1293,19,2794090
Europe,Lithuania,05/07/2021,1392,7,2794090
Europe,Lithuania,05/06/2021,1249,17,2794090
Europe,Lithuania,05/05/2021,1113,20,2794090
Europe,Lithuania,05/04/2021,657,6,2794090
Europe,Lithuania,05/03/2021,1025,13,2794090
Europe,Lithuania,05/02/2021,1386,14,2794090
Europe,Lithuania,05/01/2021,1373,7,2794090
Europe,Lithuania,30/04/2021,1341,16,2794090
Europe,Lithuania,29/04/2021,1629,23,2794090
Europe,Lithuania,28/04/2021,1054,20,2794090
Europe,Lithuania,27/04/2021,575,9,2794090
Europe,Lithuania,26/04/2021,775,7,2794090
Europe,Lithuania,25/04/2021,1259,8,2794090
Europe,Lithuania,24/04/2021,1313,15,2794090
Europe,Lithuania,23/04/2021,1417,16,2794090
Europe,Lithuania,22/04/2021,1150,17,2794090
Europe,Lithuania,21/04/2021,1151,15,2794090
Europe,Lithuania,20/04/2021,601,10,2794090
Europe,Lithuania,19/04/2021,802,9,2794090
Europe,Lithuania,18/04/2021,1228,12,2794090
Europe,Lithuania,17/04/2021,1139,9,2794090
Europe,Lithuania,16/04/2021,1202,12,2794090
Europe,Lithuania,15/04/2021,1371,5,2794090
Europe,Lithuania,14/04/2021,1106,16,2794090
Europe,Lithuania,13/04/2021,610,10,2794090
Europe,Lithuania,04/12/2021,865,16,2794090
Europe,Lithuania,04/11/2021,999,11,2794090
Europe,Lithuania,04/10/2021,1182,13,2794090
Europe,Lithuania,04/09/2021,1107,12,2794090
Europe,Lithuania,04/08/2021,1120,12,2794090
Europe,Lithuania,04/07/2021,688,8,2794090
Europe,Lithuania,04/06/2021,605,5,2794090
Europe,Lithuania,04/05/2021,729,8,2794090
Europe,Lithuania,04/04/2021,1013,8,2794090
Europe,Lithuania,04/03/2021,860,11,2794090
Europe,Lithuania,04/02/2021,886,9,2794090
Europe,Lithuania,04/01/2021,903,8,2794090
Europe,Lithuania,31/03/2021,851,6,2794090
Europe,Lithuania,30/03/2021,424,9,2794090
Europe,Lithuania,29/03/2021,494,12,2794090
Europe,Lithuania,28/03/2021,771,10,2794090
Europe,Lithuania,27/03/2021,872,8,2794090
Europe,Lithuania,26/03/2021,793,11,2794090
Europe,Lithuania,25/03/2021,803,9,2794090
Europe,Lithuania,24/03/2021,868,15,2794090
Europe,Lithuania,23/03/2021,329,10,2794090
Europe,Lithuania,22/03/2021,361,12,2794090
Europe,Lithuania,21/03/2021,602,12,2794090
Europe,Lithuania,20/03/2021,579,10,2794090
Europe,Lithuania,19/03/2021,580,15,2794090
Europe,Lithuania,18/03/2021,599,11,2794090
Europe,Lithuania,17/03/2021,646,6,2794090
Europe,Lithuania,16/03/2021,259,14,2794090
Europe,Lithuania,15/03/2021,431,7,2794090
Europe,Lithuania,14/03/2021,598,16,2794090
Europe,Lithuania,13/03/2021,364,10,2794090
Europe,Lithuania,03/12/2021,606,12,2794090
Europe,Lithuania,03/11/2021,486,10,2794090
Europe,Lithuania,03/10/2021,470,5,2794090
Europe,Lithuania,03/09/2021,216,8,2794090
Europe,Lithuania,03/08/2021,415,7,2794090
Europe,Lithuania,03/07/2021,464,18,2794090
Europe,Lithuania,03/06/2021,451,9,2794090
Europe,Lithuania,03/05/2021,533,13,2794090
Europe,Lithuania,03/04/2021,526,18,2794090
Europe,Lithuania,03/03/2021,427,10,2794090
Europe,Lithuania,03/02/2021,2055,9,2794090
Europe,Lithuania,03/01/2021,197343,3244,2794090
Europe,Luxembourg,01/07/2022,1932,1,626108
Europe,Luxembourg,01/06/2022,2131,2,626108
Europe,Luxembourg,01/05/2022,877,1,626108
Europe,Luxembourg,01/04/2022,1592,2,626108
Europe,Luxembourg,01/03/2022,6508,11,626108
Europe,Luxembourg,22/12/2021,229,1,626108
Europe,Luxembourg,21/12/2021,921,5,626108
Europe,Luxembourg,20/12/2021,0,0,626108
Europe,Luxembourg,19/12/2021,0,0,626108
Europe,Luxembourg,18/12/2021,349,1,626108
Europe,Luxembourg,17/12/2021,537,1,626108
Europe,Luxembourg,16/12/2021,711,0,626108
Europe,Luxembourg,15/12/2021,211,1,626108
Europe,Luxembourg,14/12/2021,871,5,626108
Europe,Luxembourg,13/12/2021,0,0,626108
Europe,Luxembourg,12/12/2021,0,0,626108
Europe,Luxembourg,12/11/2021,369,1,626108
Europe,Luxembourg,12/10/2021,486,0,626108
Europe,Luxembourg,12/09/2021,666,1,626108
Europe,Luxembourg,12/08/2021,199,3,626108
Europe,Luxembourg,12/07/2021,935,5,626108
Europe,Luxembourg,12/06/2021,0,0,626108
Europe,Luxembourg,12/05/2021,0,0,626108
Europe,Luxembourg,12/04/2021,438,1,626108
Europe,Luxembourg,12/03/2021,570,3,626108
Europe,Luxembourg,12/02/2021,585,1,626108
Europe,Luxembourg,12/01/2021,171,1,626108
Europe,Luxembourg,30/11/2021,902,8,626108
Europe,Luxembourg,29/11/2021,0,0,626108
Europe,Luxembourg,28/11/2021,0,0,626108
Europe,Luxembourg,27/11/2021,335,2,626108
Europe,Luxembourg,26/11/2021,421,2,626108
Europe,Luxembourg,25/11/2021,556,0,626108
Europe,Luxembourg,24/11/2021,159,0,626108
Europe,Luxembourg,23/11/2021,677,0,626108
Europe,Luxembourg,22/11/2021,0,0,626108
Europe,Luxembourg,21/11/2021,0,0,626108
Europe,Luxembourg,20/11/2021,300,0,626108
Europe,Luxembourg,19/11/2021,299,3,626108
Europe,Luxembourg,18/11/2021,495,0,626108
Europe,Luxembourg,17/11/2021,128,0,626108
Europe,Luxembourg,16/11/2021,490,4,626108
Europe,Luxembourg,15/11/2021,0,0,626108
Europe,Luxembourg,14/11/2021,0,0,626108
Europe,Luxembourg,13/11/2021,179,1,626108
Europe,Luxembourg,11/12/2021,243,2,626108
Europe,Luxembourg,11/11/2021,347,0,626108
Europe,Luxembourg,11/10/2021,185,1,626108
Europe,Luxembourg,11/09/2021,452,2,626108
Europe,Luxembourg,11/08/2021,0,0,626108
Europe,Luxembourg,11/07/2021,0,0,626108
Europe,Luxembourg,11/06/2021,219,0,626108
Europe,Luxembourg,11/05/2021,433,1,626108
Europe,Luxembourg,11/04/2021,98,0,626108
Europe,Luxembourg,11/03/2021,409,5,626108
Europe,Luxembourg,11/02/2021,0,0,626108
Europe,Luxembourg,11/01/2021,0,0,626108
Europe,Luxembourg,31/10/2021,0,0,626108
Europe,Luxembourg,30/10/2021,182,0,626108
Europe,Luxembourg,29/10/2021,138,0,626108
Europe,Luxembourg,28/10/2021,239,1,626108
Europe,Luxembourg,27/10/2021,162,0,626108
Europe,Luxembourg,26/10/2021,359,0,626108
Europe,Luxembourg,25/10/2021,0,0,626108
Europe,Luxembourg,24/10/2021,0,0,626108
Europe,Luxembourg,23/10/2021,141,0,626108
Europe,Luxembourg,22/10/2021,131,0,626108
Europe,Luxembourg,21/10/2021,246,2,626108
Europe,Luxembourg,20/10/2021,103,1,626108
Europe,Luxembourg,19/10/2021,262,0,626108
Europe,Luxembourg,18/10/2021,0,0,626108
Europe,Luxembourg,17/10/2021,0,0,626108
Europe,Luxembourg,16/10/2021,92,1,626108
Europe,Luxembourg,15/10/2021,165,0,626108
Europe,Luxembourg,14/10/2021,163,1,626108
Europe,Luxembourg,13/10/2021,104,0,626108
Europe,Luxembourg,10/12/2021,178,1,626108
Europe,Luxembourg,10/11/2021,0,0,626108
Europe,Luxembourg,10/10/2021,0,0,626108
Europe,Luxembourg,10/09/2021,77,0,626108
Europe,Luxembourg,10/08/2021,160,0,626108
Europe,Luxembourg,10/07/2021,161,1,626108
Europe,Luxembourg,10/06/2021,99,0,626108
Europe,Luxembourg,10/05/2021,195,0,626108
Europe,Luxembourg,10/04/2021,0,0,626108
Europe,Luxembourg,10/03/2021,0,0,626108
Europe,Luxembourg,10/02/2021,107,0,626108
Europe,Luxembourg,10/01/2021,89,0,626108
Europe,Luxembourg,30/09/2021,132,0,626108
Europe,Luxembourg,29/09/2021,68,0,626108
Europe,Luxembourg,28/09/2021,168,0,626108
Europe,Luxembourg,27/09/2021,0,0,626108
Europe,Luxembourg,26/09/2021,0,0,626108
Europe,Luxembourg,25/09/2021,74,0,626108
Europe,Luxembourg,24/09/2021,136,0,626108
Europe,Luxembourg,23/09/2021,141,1,626108
Europe,Luxembourg,22/09/2021,71,0,626108
Europe,Luxembourg,21/09/2021,151,0,626108
Europe,Luxembourg,20/09/2021,0,0,626108
Europe,Luxembourg,19/09/2021,0,0,626108
Europe,Luxembourg,18/09/2021,91,0,626108
Europe,Luxembourg,17/09/2021,102,0,626108
Europe,Luxembourg,16/09/2021,102,0,626108
Europe,Luxembourg,15/09/2021,96,0,626108
Europe,Luxembourg,14/09/2021,166,0,626108
Europe,Luxembourg,13/09/2021,0,0,626108
Europe,Luxembourg,09/12/2021,0,0,626108
Europe,Luxembourg,09/11/2021,92,1,626108
Europe,Luxembourg,09/10/2021,85,0,626108
Europe,Luxembourg,09/09/2021,97,1,626108
Europe,Luxembourg,09/08/2021,113,0,626108
Europe,Luxembourg,09/07/2021,143,2,626108
Europe,Luxembourg,09/06/2021,0,0,626108
Europe,Luxembourg,09/05/2021,0,0,626108
Europe,Luxembourg,09/04/2021,121,0,626108
Europe,Luxembourg,09/03/2021,77,0,626108
Europe,Luxembourg,09/02/2021,144,0,626108
Europe,Luxembourg,09/01/2021,0,0,626108
Europe,Luxembourg,31/08/2021,88,0,626108
Europe,Luxembourg,30/08/2021,155,0,626108
Europe,Luxembourg,29/08/2021,0,0,626108
Europe,Luxembourg,28/08/2021,75,0,626108
Europe,Luxembourg,27/08/2021,130,0,626108
Europe,Luxembourg,26/08/2021,96,0,626108
Europe,Luxembourg,25/08/2021,86,0,626108
Europe,Luxembourg,24/08/2021,145,0,626108
Europe,Luxembourg,23/08/2021,0,0,626108
Europe,Luxembourg,22/08/2021,0,0,626108
Europe,Luxembourg,21/08/2021,67,0,626108
Europe,Luxembourg,20/08/2021,63,1,626108
Europe,Luxembourg,19/08/2021,76,1,626108
Europe,Luxembourg,18/08/2021,89,0,626108
Europe,Luxembourg,17/08/2021,95,0,626108
Europe,Luxembourg,16/08/2021,0,0,626108
Europe,Luxembourg,15/08/2021,0,0,626108
Europe,Luxembourg,14/08/2021,50,1,626108
Europe,Luxembourg,13/08/2021,47,0,626108
Europe,Luxembourg,08/12/2021,61,2,626108
Europe,Luxembourg,08/11/2021,42,0,626108
Europe,Luxembourg,08/10/2021,133,1,626108
Europe,Luxembourg,08/09/2021,50,0,626108
Europe,Luxembourg,08/08/2021,0,0,626108
Europe,Luxembourg,08/07/2021,0,0,626108
Europe,Luxembourg,08/06/2021,68,0,626108
Europe,Luxembourg,08/05/2021,102,2,626108
Europe,Luxembourg,08/04/2021,52,0,626108
Europe,Luxembourg,08/03/2021,120,0,626108
Europe,Luxembourg,08/02/2021,0,0,626108
Europe,Luxembourg,08/01/2021,0,0,626108
Europe,Luxembourg,31/07/2021,54,0,626108
Europe,Luxembourg,30/07/2021,72,0,626108
Europe,Luxembourg,29/07/2021,107,0,626108
Europe,Luxembourg,28/07/2021,86,0,626108
Europe,Luxembourg,27/07/2021,139,1,626108
